0.0003917593124567955,0.000502540433916092,0.0006085335241061369,0.0007049919809279421,0.0008019694155202553,0.0008886424074652406,0.0009789189006778232,0.0010605840131664842,0.0011914830041772748,0.0012936415713063745,0.0014308141448114869,0.0015993133093718712,0.0017749289616499383,0.001981709207939136,0.0021760765017533735,0.002434101979982906,0.002759279302936904,0.003004875773403276,0.0032915570261983764,0.0037299318729997026,0.004216208579110038,0.004898296763741008,0.005639944053465258,0.006446983660314656,0.007292054356055866,0.00799753334947579,0.008822114169520542,0.00936596221621739,0.00935930857062616,0.009914968302487502,0.009300704202903461,0.025307436874465957
0.0003977530023787833,0.0004963444108871935,0.0006309803317752692,0.0007309543023294415,0.0008463770758931707,0.0009572568046376544,0.0010527210364844276,0.0011579885797016166,0.0013027395943629933,0.0014173315710355675,0.001552746981783146,0.0016959382392001195,0.0019383932930174684,0.002188119697301002,0.002397649334593176,0.002664650790943902,0.002962139614032384,0.0031716529825047413,0.0035389170712649045,0.004043955639205097,0.0046743775574438215,0.005388824667716872,0.006246732934674735,0.007268501840538382,0.008254447418926676,0.009278958968209789,0.00988661028365184,0.01012996287194988,0.010298322734509195,0.010031630094502628,0.00968958091722905,0.010613892017458567
0.0004610926414337953,0.0005590511181357803,0.0007041862096386448,0.0008292146828492472,0.0010022541771095136,0.0010874781883558448,0.0011672798169386485,0.0012912293818688667,0.0014129975967598328,0.0015434020986213372,0.0017140989855536587,0.001875313715526451,0.002139001242442187,0.002396474840076907,0.0027203846175450036,0.0029128284357100597,0.0031950455963973457,0.003520681341698796,0.003967088879793825,0.00452764874743637,0.005277574957585579,0.006082161563134085,0.007188326832955534,0.008324342463990518,0.009448626991577305,0.010595505542883472,0.011148973414871971,0.011365969392841433,0.011570368221321065,0.011416251768921692,0.010241021109494208,0.01141253603048834
0.0005098167296045905,0.0006244148428971382,0.0007787856857121872,0.0009516675886534381,0.001092540431721657,0.0011503532692676611,0.0012638520514717277,0.0013517453847203635,0.0015047572240756465,0.0016350495778010778,0.0018087041963030133,0.0020027550756908023,0.002252675362183724,0.0025720107279458694,0.0028432392787719574,0.0030900214445869732,0.00340450972904374,0.0037476258114464895,0.004271450740827323,0.004791197977395032,0.005613004765643051,0.00652429050133588,0.007704778324773058,0.009096860652236022,0.010464022651777798,0.011706466478653354,0.01246033734053159,0.01254154810469167,0.013196325081789001,0.013024593545810795,0.013499826687938393,0.013794927365106993
0.0005378304059962465,0.0006883095995306595,0.0008664610200618247,0.0010301992161441452,0.001172475941739043,0.0012288073315206093,0.0013367479467407486,0.0014414698568739961,0.0015856478353609674,0.0017076731577928344,0.0018936063390278684,0.0020906168748322713,0.0023475585198108064,0.0026465334524247708,0.002957496002159494,0.003209966326765132,0.0036103070183602847,0.003931825782188452,0.004392227347299123,0.005156781633552211,0.005953371785401664,0.007272823884616981,0.008630592284775062,0.010083983514735764,0.011578661924068064,0.012972764964853454,0.013381955831171417,0.014521953864510748,0.014934732962116696,0.014855757332204808,0.01536989692281394,0.01599999641635097
0.0005817385564187666,0.0007452036598126025,0.0009589368327432585,0.0011307455196459572,0.001252721880237841,0.0013095113797677886,0.001414798278951291,0.00149398546338922,0.0016514721983055115,0.001777764587110093,0.001953542023712138,0.0021996497806953293,0.002469996532966847,0.002779609661590924,0.003137198231482479,0.0033662334624254184,0.003703972974965742,0.0041191816721561575,0.004644593529651036,0.005306748112442859,0.0062838953603317,0.00772521050979978,0.009140906707566192,0.010695180679595318,0.012333059025505813,0.013910761207869587,0.014975371899338688,0.01657537107020346,0.01692989304129129,0.0168427071329401,0.015304260668442803,0.014685689028396823
0.0006183003051647615,0.0008103973982835104,0.0010160642462756987,0.0012447891556817358,0.0013600124513487646,0.0014024936728023543,0.0014682305854792608,0.0015538671113705087,0.0016908341903591902,0.0018400021233650904,0.0020394641067544373,0.0022865909533355327,0.002548163853131587,0.0029192016698626135,0.0032451583141790857,0.0035353490078502948,0.003910096669302599,0.0042768591655858125,0.004818248475606346,0.005565427962221346,0.006541508535778337,0.007732881388586651,0.009390264582163011,0.01118357549036109,0.01315256814879289,0.015609502907785889,0.0172880638982328,0.018758113919520314,0.020190145728465947,0.020225744496155537,0.017988954932237653,0.01705799615233241
0.0007085015563294899,0.00090881718513253,0.0011434326428745513,0.001363001436638423,0.0014841567569828147,0.0014475934159212515,0.0015168638584769627,0.0016259380260025336,0.0017285025785313138,0.0019101452964467491,0.002109615319020243,0.0023661665337248662,0.0026302309131347084,0.0029590804646535923,0.0033494118328832494,0.003609704323036832,0.004018454096467816,0.004460061658046199,0.004990563864737784,0.005806448242922882,0.006591440148584732,0.00797661265576782,0.009745824009951762,0.011840827366025585,0.01493104749894987,0.018865348248688414,0.022726978018080754,0.026696516072810074,0.030972493837769097,0.0361260994075774,0.03138179223952518,0.02233646235286678
0.0008625413835506784,0.0011949295081311827,0.001270120302123246,0.0014759621268051438,0.0015808306376102145,0.00153863113923378,0.0016134615008254855,0.0016268809354194242,0.001759315960040043,0.001940335149400193,0.0021764586452268486,0.0024281052572370098,0.0026863903550918603,0.0030287576985626656,0.00339161315292214,0.0037229135399391104,0.004088876307009213,0.004573974203024755,0.0052309186312657656,0.005865910082117838,0.006972377475596456,0.008297992990447103,0.009873917985321149,0.012983541396294093,0.016784265626720096,0.022775973147778135,0.032502576379686565,0.04381774593012591,0.060735179188193406,0.07349452448702827,0.06087964972542567,0.03263985584520639
0.0011028507987058994,0.00143968697394593,0.0013793432232596526,0.001561744897812394,0.0016786783563663384,0.001627595107445069,0.0016350752008254346,0.0016883890320719284,0.001811372929501871,0.001986284898983168,0.0022112704976672243,0.0024611971160222726,0.002734951686000105,0.0030092002737707327,0.0034213076401516554,0.003765197236762501,0.004267782853258197,0.004630994111488683,0.00530649379025493,0.005995102743180727,0.006977685074496779,0.008395221633730183,0.010200254938384314,0.013658292020027291,0.018773437073223105,0.0258576199175232,0.037216910149854496,0.057628138311145695,0.0730830530651019,0.07989591254880513,0.07642001156162227,0.05415945141778748
